t,x0,x1,x2,x3,x4,x5,x6,x7
1.353267669677734375e+01,2.915349788963794708e-02,-7.945335470139980316e-03,4.526203701971098781e-05,-3.456303966231644154e-05,9.859909862279891968e-02,-1.755529828369617462e-02,4.967680945992469788e-02,-1.154076959937810898e-02
1.353367710113525391e+01,2.914555184543132782e-02,-7.943170145153999329e-03,4.522747258306480944e-05,-3.453710087342187762e-05,9.858154505491256714e-02,-1.755217090249061584e-02,4.966526851058006287e-02,-1.153808832168579102e-02
1.353467655181884766e+01,2.913760952651500702e-02,-7.941005751490592957e-03,4.519293725024908781e-05,-3.451118391240015626e-05,9.856399148702621460e-02,-1.754904352128505707e-02,4.965373128652572632e-02,-1.153540797531604767e-02
1.353567695617675781e+01,2.912966907024383545e-02,-7.938841357827186584e-03,4.515842738328501582e-05,-3.448528514127247036e-05,9.854644536972045898e-02,-1.754591614007949829e-02,4.964219406247138977e-02,-1.153272762894630432e-02
1.353667640686035156e+01,2.912173047661781311e-02,-7.936677895486354828e-03,4.512394298217259347e-05,-3.445940456003881991e-05,9.852889925241470337e-02,-1.754279062151908875e-02,4.963066056370735168e-02,-1.153004821389913559e-02
1.353767681121826172e+01,2.911379374563694000e-02,-7.934515364468097687e-03,4.508948404691182077e-05,-3.443354580667801201e-05,9.851135313510894775e-02,-1.753966510295867920e-02,4.961913079023361206e-02,-1.152736879885196686e-02
1.353867721557617188e+01,2.910585887730121613e-02,-7.932352833449840546e-03,4.505505057750269771e-05,-3.440770524321123958e-05,9.849381446838378906e-02,-1.753653958439826965e-02,4.960760474205017090e-02,-1.152469031512737274e-02
1.353967666625976562e+01,2.909792587161064148e-02,-7.930191233754158020e-03,4.502064257394522429e-05,-3.438188286963850260e-05,9.847627580165863037e-02,-1.753341592848300934e-02,4.959607869386672974e-02,-1.152201276272535324e-02
1.354067707061767578e+01,2.908999659121036530e-02,-7.928029634058475494e-03,4.498626003623940051e-05,-3.435608232393860817e-05,9.845874458551406860e-02,-1.753029227256774902e-02,4.958455637097358704e-02,-1.151933614164590836e-02
1.354167747497558594e+01,2.908206917345523834e-02,-7.925868965685367584e-03,4.495190296438522637e-05,-3.433029996813274920e-05,9.844121336936950684e-02,-1.752716861665248871e-02,4.957303777337074280e-02,-1.151665952056646347e-02
1.354267692565917969e+01,2.907414361834526062e-02,-7.923709228634834290e-03,4.491757135838270187e-05,-3.430453580222092569e-05,9.842368960380554199e-02,-1.752404682338237762e-02,4.956152290105819702e-02,-1.151398383080959320e-02
1.354367733001708984e+01,2.906621992588043213e-02,-7.921549491584300995e-03,4.488326521823182702e-05,-3.427878982620313764e-05,9.840616583824157715e-02,-1.752092503011226654e-02,4.955000802874565125e-02,-1.151130907237529755e-02
1.354467678070068359e+01,2.905829809606075287e-02,-7.919390685856342316e-03,4.484898818191140890e-05,-3.425306567805819213e-05,9.838864207267761230e-02,-1.751780323684215546e-02,4.953849688172340393e-02,-1.150863431394100189e-02
1.354567718505859375e+01,2.905037812888622284e-02,-7.917232811450958252e-03,4.481473661144264042e-05,-3.422735971980728209e-05,9.837112575769424438e-02,-1.751468330621719360e-02,4.952698945999145508e-02,-1.150596048682928085e-02
1.354667758941650391e+01,2.904246002435684204e-02,-7.915074937045574188e-03,4.478051050682552159e-05,-3.420167195145040751e-05,9.835360944271087646e-02,-1.751156337559223175e-02,4.951548203825950623e-02,-1.150328759104013443e-02
1.354767704010009766e+01,2.903454564511775970e-02,-7.912917993962764740e-03,4.474630986806005239e-05,-3.417600601096637547e-05,9.833610057830810547e-02,-1.750844344496726990e-02,4.950397834181785583e-02,-1.150061469525098801e-02
1.354867744445800781e+01,2.902663312852382660e-02,-7.910761982202529907e-03,4.471213469514623284e-05,-3.415035826037637889e-05,9.831859171390533447e-02,-1.750532351434230804e-02,4.949247837066650391e-02,-1.149794273078441620e-02
1.354967784881591797e+01,2.901872247457504272e-02,-7.908605970442295074e-03,4.467798498808406293e-05,-3.412472869968041778e-05,9.830108284950256348e-02,-1.750220544636249542e-02,4.948098212480545044e-02,-1.149527169764041901e-02
1.355067729949951172e+01,2.901081368327140808e-02,-7.906450890004634857e-03,4.464386074687354267e-05,-3.409911732887849212e-05,9.828358143568038940e-02,-1.749908737838268280e-02,4.946948587894439697e-02,-1.149260066449642181e-02
1.355167770385742188e+01,2.900290675461292267e-02,-7.904295809566974640e-03,4.460976197151467204e-05,-3.407352778594940901e-05,9.826608002185821533e-02,-1.749596931040287018e-02,4.945799335837364197e-02,-1.148993056267499924e-02
1.355267810821533203e+01,2.899500168859958649e-02,-7.902141660451889038e-03,4.457568866200745106e-05,-3.404795643291436136e-05,9.824858605861663818e-02,-1.749285310506820679e-02,4.944650456309318542e-02,-1.148726139217615128e-02
1.355367755889892578e+01,2.898710034787654877e-02,-7.899988442659378052e-03,4.454164081835187972e-05,-3.402240326977334917e-05,9.823109209537506104e-02,-1.748973689973354340e-02,4.943501576781272888e-02,-1.148459222167730331e-02
1.355467796325683594e+01,2.897920086979866028e-02,-7.897835224866867065e-03,4.450761844054795802e-05,-3.399686829652637243e-05,9.821360558271408081e-02,-1.748662069439888000e-02,4.942353069782257080e-02,-1.148192398250102997e-02
1.355567741394042969e+01,2.897130325436592102e-02,-7.895682938396930695e-03,4.447362152859568596e-05,-3.397135515115223825e-05,9.819611907005310059e-02,-1.748350448906421661e-02,4.941204935312271118e-02,-1.147925667464733124e-02
1.355667781829833984e+01,2.896340750157833099e-02,-7.893531583249568939e-03,4.443965008249506354e-05,-3.394586019567213953e-05,9.817863255739212036e-02,-1.748039014637470245e-02,4.940057173371315002e-02,-1.147658936679363251e-02
1.355767822265625000e+01,2.895551361143589020e-02,-7.891380228102207184e-03,4.440570410224609077e-05,-3.392038343008607626e-05,9.816115349531173706e-02,-1.747727580368518829e-02,4.938909411430358887e-02,-1.147392299026250839e-02
1.355867767333984375e+01,2.894762158393859863e-02,-7.889229804277420044e-03,4.437178358784876764e-05,-3.389492485439404845e-05,9.814367443323135376e-02,-1.747416146099567413e-02,4.937762022018432617e-02,-1.147125754505395889e-02
1.355967807769775391e+01,2.893973328173160553e-02,-7.887079380452632904e-03,4.433788853930309415e-05,-3.386948810657486320e-05,9.812620282173156738e-02,-1.747104898095130920e-02,4.936615005135536194e-02,-1.146859209984540939e-02
1.356067848205566406e+01,2.893184684216976166e-02,-7.884929887950420380e-03,4.430401895660907030e-05,-3.384406954864971340e-05,9.810873121023178101e-02,-1.746793650090694427e-02,4.935467988252639771e-02,-1.146592758595943451e-02
1.356167793273925781e+01,2.892396226525306702e-02,-7.882781326770782471e-03,4.427017483976669610e-05,-3.381866918061859906e-05,9.809125959873199463e-02,-1.746482402086257935e-02,4.934321343898773193e-02,-1.146326400339603424e-02
1.356267833709716797e+01,2.891607955098152161e-02,-7.880632765591144562e-03,4.423635618877597153e-05,-3.379328700248152018e-05,9.807379543781280518e-02,-1.746171340346336365e-02,4.933175072073936462e-02,-1.146060042083263397e-02
1.356367778778076172e+01,2.890819869935512543e-02,-7.878485135734081268e-03,4.420256300363689661e-05,-3.376792301423847675e-05,9.805633127689361572e-02,-1.745860278606414795e-02,4.932029172778129578e-02,-1.145793776959180832e-02
1.356467819213867188e+01,2.890031971037387848e-02,-7.876338437199592590e-03,4.416879528434947133e-05,-3.374258085386827588e-05,9.803887456655502319e-02,-1.745549216866493225e-02,4.930883273482322693e-02,-1.145527604967355728e-02
1.356567859649658203e+01,2.889244258403778076e-02,-7.874191738665103912e-03,4.413505303091369569e-05,-3.371725688339211047e-05,9.802141785621643066e-02,-1.745238155126571655e-02,4.929737746715545654e-02,-1.145261432975530624e-02
1.356667804718017578e+01,2.888456918299198151e-02,-7.872045971453189850e-03,4.410133624332956970e-05,-3.369195110280998051e-05,9.800396859645843506e-02,-1.744927279651165009e-02,4.928592592477798462e-02,-1.144995354115962982e-02
1.356767845153808594e+01,2.887669764459133148e-02,-7.869901135563850403e-03,4.406764492159709334e-05,-3.366666351212188601e-05,9.798651933670043945e-02,-1.744616404175758362e-02,4.927447438240051270e-02,-1.144729275256395340e-02
1.356867885589599609e+01,2.886882796883583069e-02,-7.867756299674510956e-03,4.403397906571626663e-05,-3.364139774930663407e-05,9.796907007694244385e-02,-1.744305528700351715e-02,4.926302656531333923e-02,-1.144463289529085159e-02
1.356967830657958984e+01,2.886096015572547913e-02,-7.865612395107746124e-03,4.400033867568708956e-05,-3.361615017638541758e-05,9.795162826776504517e-02,-1.743994839489459991e-02,4.925158247351646423e-02,-1.144197396934032440e-02
1.357067871093750000e+01,2.885309420526027679e-02,-7.863468490540981293e-03,4.396672375150956213e-05,-3.359092079335823655e-05,9.793418645858764648e-02,-1.743684150278568268e-02,4.924014210700988770e-02,-1.143931597471237183e-02
1.357167816162109375e+01,2.884523011744022369e-02,-7.861325517296791077e-03,4.393313429318368435e-05,-3.356570960022509098e-05,9.791675209999084473e-02,-1.743373461067676544e-02,4.922870174050331116e-02,-1.143665798008441925e-02
1.357267856597900391e+01,2.883736789226531982e-02,-7.859183475375175476e-03,4.389957030070945621e-05,-3.354051659698598087e-05,9.789931774139404297e-02,-1.743062958121299744e-02,4.921726509928703308e-02,-1.143400091677904129e-02
1.357367897033691406e+01,2.882950939238071442e-02,-7.857041433453559875e-03,4.386602813610807061e-05,-3.351534178364090621e-05,9.788189083337783813e-02,-1.742752455174922943e-02,4.920583218336105347e-02,-1.143134385347366333e-02
1.357467842102050781e+01,2.882165275514125824e-02,-7.854900322854518890e-03,4.383251143735833466e-05,-3.349018879816867411e-05,9.786446392536163330e-02,-1.742441952228546143e-02,4.919439926743507385e-02,-1.142868772149085999e-02
1.357567882537841797e+01,2.881379798054695129e-02,-7.852760143578052521e-03,4.379902020446024835e-05,-3.346505400259047747e-05,9.784703701734542847e-02,-1.742131449282169342e-02,4.918297007679939270e-02,-1.142603252083063126e-02
1.357667922973632812e+01,2.880594506859779358e-02,-7.850619964301586151e-03,4.376555443741381168e-05,-3.343993739690631628e-05,9.782961755990982056e-02,-1.741821132600307465e-02,4.917154461145401001e-02,-1.142337825149297714e-02
1.357767868041992188e+01,2.879809401929378510e-02,-7.848480716347694397e-03,4.373211413621902466e-05,-3.341483898111619055e-05,9.781219810247421265e-02,-1.741510815918445587e-02,4.916012287139892578e-02,-1.142072398215532303e-02
1.357867908477783203e+01,2.879024483263492584e-02,-7.846341468393802643e-03,4.369869930087588727e-05,-3.338975875522010028e-05,9.779478609561920166e-02,-1.741200499236583710e-02,4.914870113134384155e-02,-1.141807064414024353e-02
1.357967853546142578e+01,2.878239937126636505e-02,-7.844203151762485504e-03,4.366530993138439953e-05,-3.336469671921804547e-05,9.777737408876419067e-02,-1.740890368819236755e-02,4.913728311657905579e-02,-1.141541730612516403e-02
1.358067893981933594e+01,2.877455577254295349e-02,-7.842065766453742981e-03,4.363194602774456143e-05,-3.333965287311002612e-05,9.775996208190917969e-02,-1.740580238401889801e-02,4.912586882710456848e-02,-1.141276489943265915e-02
1.358167934417724609e+01,2.876671403646469116e-02,-7.839928381145000458e-03,4.359860758995637298e-05,-3.331463085487484932e-05,9.774255752563476562e-02,-1.740270107984542847e-02,4.911445453763008118e-02,-1.141011342406272888e-02
1.358267879486083984e+01,2.875887416303157806e-02,-7.837791927158832550e-03,4.356529461801983416e-05,-3.328962702653370798e-05,9.772515296936035156e-02,-1.739960163831710815e-02,4.910304397344589233e-02,-1.140746288001537323e-02
1.358367919921875000e+01,2.875103615224361420e-02,-7.835655473172664642e-03,4.353200347395613790e-05,-3.326464138808660209e-05,9.770775586366653442e-02,-1.739650219678878784e-02,4.909163713455200195e-02,-1.140481233596801758e-02
1.358467960357666016e+01,2.874320000410079956e-02,-7.833519950509071350e-03,4.349873779574409127e-05,-3.323967393953353167e-05,9.769035875797271729e-02,-1.739340275526046753e-02,4.908023402094841003e-02,-1.140216272324323654e-02
1.358567905426025391e+01,2.873536571860313416e-02,-7.831385359168052673e-03,4.346549758338369429e-05,-3.321472468087449670e-05,9.767296165227890015e-02,-1.739030331373214722e-02,4.906883090734481812e-02,-1.139951404184103012e-02
1.358667945861816406e+01,2.872753515839576721e-02,-7.829250767827033997e-03,4.343228283687494695e-05,-3.318979361210949719e-05,9.765557199716567993e-02,-1.738720573484897614e-02,4.905743151903152466e-02,-1.139686536043882370e-02
1.358767890930175781e+01,2.871970646083354950e-02,-7.827117107808589935e-03,4.339909355621784925e-05,-3.316488073323853314e-05,9.763818234205245972e-02,-1.738410815596580505e-02,4.904603585600852966e-02,-1.139421761035919189e-02
1.358867931365966797e+01,2.871187962591648102e-02,-7.824984379112720490e-03,4.336592974141240120e-05,-3.313998968224041164e-05,9.762080013751983643e-02,-1.738101057708263397e-02,4.903464019298553467e-02,-1.139156986027956009e-02
1.358967971801757812e+01,2.870405465364456177e-02,-7.822851650416851044e-03,4.333279139245860279e-05,-3.311511682113632560e-05,9.760341793298721313e-02,-1.737791486084461212e-02,4.902324825525283813e-02,-1.138892304152250290e-02
1.359067916870117188e+01,2.869623154401779175e-02,-7.820719853043556213e-03,4.329967487137764692e-05,-3.309026214992627501e-05,9.758604317903518677e-02,-1.737481914460659027e-02,4.901186004281044006e-02,-1.138627715408802032e-02
1.359167957305908203e+01,2.868841029703617096e-02,-7.818588986992835999e-03,4.326658381614834070e-05,-3.306542566861025989e-05,9.756866842508316040e-02,-1.737172342836856842e-02,4.900047555565834045e-02,-1.138363126665353775e-02
1.359267997741699219e+01,2.868059091269969940e-02,-7.816458120942115784e-03,4.323351822677068412e-05,-3.304060737718828022e-05,9.755129367113113403e-02,-1.736862771213054657e-02,4.898909106850624084e-02,-1.138098631054162979e-02
1.359367942810058594e+01,2.867277525365352631e-02,-7.814328186213970184e-03,4.320047810324467719e-05,-3.301580727566033602e-05,9.753392636775970459e-02,-1.736553385853767395e-02,4.897771030664443970e-02,-1.137834228575229645e-02
1.359467983245849609e+01,2.866496145725250244e-02,-7.812198717147111893e-03,4.316746344557031989e-05,-3.299102536402642727e-05,9.751655906438827515e-02,-1.736244000494480133e-02,4.896633327007293701e-02,-1.137569826096296310e-02
1.359568023681640625e+01,2.865714952349662781e-02,-7.810069713741540909e-03,4.313447061576880515e-05,-3.296626164228655398e-05,9.749919921159744263e-02,-1.735934615135192871e-02,4.895495623350143433e-02,-1.137305516749620438e-02
1.359667968750000000e+01,2.864933945238590240e-02,-7.807941175997257233e-03,4.310150325181894004e-05,-3.294151611044071615e-05,9.748183935880661011e-02,-1.735625416040420532e-02,4.894358292222023010e-02,-1.137041300535202026e-02
1.359768009185791016e+01,2.864153124392032623e-02,-7.805813103914260864e-03,4.306856135372072458e-05,-3.291678876848891377e-05,9.746447950601577759e-02,-1.735316216945648193e-02,4.893221333622932434e-02,-1.136777177453041077e-02
1.359867954254150391e+01,2.863372489809989929e-02,-7.803685963153839111e-03,4.303564492147415876e-05,-3.289207961643114686e-05,9.744712710380554199e-02,-1.735007017850875854e-02,4.892084375023841858e-02,-1.136513054370880127e-02
1.359967994689941406e+01,2.862592041492462158e-02,-7.801559288054704666e-03,4.300275395507924259e-05,-3.286739229224622250e-05,9.742977470159530640e-02,-1.734698005020618439e-02,4.890947788953781128e-02,-1.136249024420976639e-02
1.360068035125732422e+01,2.861811965703964233e-02,-7.799433078616857529e-03,4.296988481655716896e-05,-3.284272315795533359e-05,9.741242974996566772e-02,-1.734388992190361023e-02,4.889811575412750244e-02,-1.135984994471073151e-02
1.360167980194091797e+01,2.861032076179981232e-02,-7.797307334840297699e-03,4.293704114388674498e-05,-3.281807221355848014e-05,9.739508479833602905e-02,-1.734079979360103607e-02,4.888675734400749207e-02,-1.135721057653427124e-02
1.360268020629882812e+01,2.860252372920513153e-02,-7.795182522386312485e-03,4.290422293706797063e-05,-3.279343945905566216e-05,9.737774729728698730e-02,-1.733770966529846191e-02,4.887539893388748169e-02,-1.135457213968038559e-02
1.360368061065673828e+01,2.859472855925559998e-02,-7.793058175593614578e-03,4.287143019610084593e-05,-3.276882489444687963e-05,9.736040979623794556e-02,-1.733462139964103699e-02,4.886404424905776978e-02,-1.135193370282649994e-02
1.360468006134033203e+01,2.858693525195121765e-02,-7.790934294462203979e-03,4.283866292098537087e-05,-3.274422851973213255e-05,9.734307229518890381e-02,-1.733153313398361206e-02,4.885269328951835632e-02,-1.134929619729518890e-02
